x-axis,1,2
second,Volt,Volt
+669.400E-03,+75.930E-03,+40.678E-03
+670.750E-03,+118.894E-03,+82.387E-03
+672.100E-03,+93.518E-03,+64.799E-03
+673.450E-03,+80.201E-03,+68.065E-03
+674.800E-03,+87.236E-03,+91.181E-03
+676.150E-03,+69.397E-03,+84.648E-03
+677.500E-03,+97.286E-03,+123.342E-03
+678.850E-03,+101.809E-03,+132.387E-03
+680.200E-03,+100.804E-03,+127.362E-03
+681.550E-03,+98.794E-03,+116.809E-03
+682.900E-03,+89.497E-03,+92.437E-03
+684.250E-03,+68.392E-03,+57.261E-03
+685.600E-03,+85.477E-03,+56.005E-03
+686.950E-03,+69.146E-03,+48.467E-03
+688.300E-03,+82.714E-03,+52.739E-03
+689.650E-03,+86.985E-03,+64.045E-03
+691.000E-03,+84.724E-03,+76.859E-03
+692.350E-03,+80.452E-03,+92.186E-03
+693.700E-03,+90.000E-03,+111.784E-03
+695.050E-03,+98.794E-03,+129.372E-03
+696.400E-03,+102.563E-03,+140.427E-03
+697.750E-03,+89.497E-03,+115.553E-03
+699.100E-03,+81.960E-03,+88.166E-03
+700.450E-03,+72.161E-03,+61.281E-03
+701.800E-03,+71.156E-03,+43.945E-03
+703.150E-03,+93.518E-03,+52.487E-03
+704.500E-03,+86.734E-03,+49.724E-03
+705.850E-03,+84.472E-03,+57.261E-03
+707.200E-03,+75.176E-03,+76.106E-03
+708.550E-03,+82.211E-03,+92.688E-03
+709.900E-03,+80.452E-03,+106.508E-03
+711.250E-03,+93.518E-03,+125.352E-03
+712.600E-03,+100.804E-03,+132.387E-03
+713.950E-03,+101.055E-03,+130.377E-03
+715.300E-03,+98.543E-03,+112.538E-03
+716.650E-03,+91.005E-03,+86.910E-03
+718.000E-03,+75.176E-03,+50.226E-03
+719.350E-03,+82.211E-03,+51.985E-03
+720.700E-03,+91.256E-03,+51.482E-03
+722.050E-03,+95.276E-03,+65.553E-03
+723.400E-03,+88.744E-03,+72.839E-03
+724.750E-03,+93.015E-03,+92.186E-03
+726.100E-03,+72.663E-03,+91.181E-03
+727.450E-03,+92.261E-03,+118.819E-03
+728.800E-03,+100.050E-03,+137.161E-03
+730.150E-03,+97.538E-03,+131.131E-03
+731.500E-03,+86.482E-03,+105.000E-03
+732.850E-03,+82.965E-03,+82.638E-03
+734.200E-03,+75.176E-03,+56.005E-03
+735.550E-03,+76.935E-03,+43.191E-03
+736.900E-03,+112.613E-03,+71.080E-03
+738.250E-03,+73.417E-03,+46.457E-03
+739.600E-03,+78.442E-03,+62.286E-03
+740.950E-03,+85.477E-03,+85.151E-03
+742.300E-03,+85.980E-03,+96.206E-03
+743.650E-03,+88.241E-03,+110.779E-03
+745.000E-03,+96.030E-03,+128.367E-03
+746.350E-03,+95.779E-03,+128.367E-03
+747.700E-03,+105.578E-03,+128.618E-03
+749.050E-03,+95.025E-03,+107.010E-03
+750.400E-03,+87.990E-03,+80.879E-03
+751.750E-03,+86.734E-03,+60.528E-03
+753.100E-03,+92.764E-03,+55.000E-03
+754.450E-03,+91.005E-03,+56.005E-03
+755.800E-03,+99.296E-03,+66.307E-03
+757.150E-03,+67.136E-03,+64.296E-03
+758.500E-03,+81.960E-03,+88.166E-03
+759.850E-03,+78.693E-03,+99.975E-03
+761.200E-03,+97.538E-03,+125.854E-03
+762.550E-03,+100.804E-03,+136.910E-03
+763.900E-03,+97.538E-03,+128.618E-03
+765.250E-03,+85.477E-03,+100.226E-03
+766.600E-03,+77.437E-03,+68.819E-03
+767.950E-03,+73.417E-03,+51.985E-03
+769.300E-03,+77.186E-03,+43.442E-03
+770.650E-03,+86.985E-03,+51.985E-03
+772.000E-03,+88.744E-03,+55.000E-03
+773.350E-03,+58.342E-03,+61.784E-03
+774.700E-03,+89.246E-03,+98.970E-03
+776.050E-03,+68.141E-03,+86.658E-03
+777.400E-03,+91.256E-03,+119.322E-03
+778.750E-03,+98.291E-03,+132.889E-03
+780.100E-03,+102.563E-03,+136.658E-03
+781.450E-03,+93.769E-03,+119.070E-03
+782.800E-03,+92.010E-03,+96.960E-03
+784.150E-03,+79.698E-03,+62.035E-03
+785.500E-03,+81.960E-03,+56.005E-03
+786.850E-03,+92.010E-03,+57.010E-03
+788.200E-03,+88.744E-03,+53.492E-03
+789.550E-03,+72.915E-03,+51.231E-03
+790.900E-03,+65.126E-03,+55.000E-03
+792.250E-03,+69.397E-03,+77.111E-03
+793.600E-03,+79.196E-03,+99.221E-03
